 #Opacity coefficient HI (B5V)
 # 1/Lambda [mu m^-1]              k_bf [cm^2]               k_ff [cm^2]
  0.54734537493158186        5.8762095077408353E-020   1.0259576266360159E-023
  0.54704595185995619        5.8856801424120360E-020   1.0276319977684452E-023
  0.54674685620557684        5.8951608034507864E-020   1.0293081854623839E-023
  0.54644808743169404        5.9046514958844150E-020   1.0309861906966659E-023
  0.54614964500273078        5.9141522247398770E-020   1.0326660144501214E-023
  0.54585152838427953        5.9236629950437471E-020   1.0343476577015740E-023
  0.54555373704309873        5.9331838118222139E-020   1.0360311214298419E-023
  0.54525627044711011        5.9427146801010938E-020   1.0377164066137384E-023
  0.54495912806539515        5.9522556049058146E-020   1.0394035142320714E-023
  0.54466230936819171        5.9618065912614308E-020   1.0410924452636427E-023
  0.54436581382689164        5.9713676441926106E-020   1.0427832006872492E-023
  0.54406964091403698        5.9809387687236490E-020   1.0444757814816827E-023
  0.54377379010331706        5.9905199698784582E-020   1.0461701886257288E-023
  0.54347826086956519        6.0001112526805665E-020   1.0478664230981681E-023
  0.54318305268875611        6.0097126221531291E-020   1.0495644858777763E-023
  0.54288816503800219        6.0193240833189170E-020   1.0512643779433228E-023
  0.54259359739555069        6.0289456412003246E-020   1.0529661002735723E-023
  0.54229934924078094        6.0385773008193647E-020   1.0546696538472838E-023
  0.54200542005420049        6.0482190671976710E-020   1.0563750396432109E-023
  0.54171180931744312        6.0578709453564978E-020   1.0580822586401021E-023
  0.54141851651326478        6.0675329403167241E-020   1.0597913118167002E-023
  0.54112554112554112        6.0772050570988413E-020   1.0615022001517428E-023
  0.54083288263926443        6.0868873007229710E-020   1.0632149246239622E-023
  0.54054054054054057        6.0965796762088474E-020   1.0649294862120856E-023
  0.54024851431658560        6.1062821885758340E-020   1.0666458858948338E-023
  0.53995680345572350        6.1159948428429115E-020   1.0683641246509238E-023
  0.53966540744738267        6.1257176440286789E-020   1.0700842034590657E-023
  0.53937432578209277        6.1354505971513598E-020   1.0718061232979653E-023
  0.53908355795148244        6.1451937072287996E-020   1.0735298851463228E-023
  0.53879310344827591        6.1549469792784661E-020   1.0752554899828331E-023
  0.53850296176628976        6.1647104183174452E-020   1.0769829387861853E-023
  0.53821313240043056        6.1744840293624450E-020   1.0787122325350636E-023
  0.53792361484669182        6.1842678174298004E-020   1.0804433722081473E-023
  0.53763440860215050        6.1940617875354587E-020   1.0821763587841098E-023
  0.53734551316496504        6.2038659446950014E-020   1.0839111932416188E-023
  0.53705692803437166        6.2136802939236209E-020   1.0856478765593374E-023
  0.53676865271068175        6.2235048402361368E-020   1.0873864097159232E-023
  0.53648068669527893        6.2333395886469918E-020   1.0891267936900289E-023
  0.53619302949061665        6.2431845441702456E-020   1.0908690294603009E-023
  0.53590568060021437        6.2530397118195876E-020   1.0926131180053812E-023
  0.53561863952865563        6.2629050966083217E-020   1.0943590603039063E-023
  0.53533190578158463        6.2727807035493823E-020   1.0961068573345067E-023
  0.53504547886570364        6.2826665376553223E-020   1.0978565100758085E-023
  0.53475935828877008        6.2925626039383118E-020   1.0996080195064326E-023
  0.53447354355959376        6.3024689074101538E-020   1.1013613866049939E-023
  0.53418803418803418        6.3123854530822695E-020   1.1031166123501023E-023
  0.53390282968499736        6.3223122459657001E-020   1.1048736977203628E-023
  0.53361792956243326        6.3322492910711158E-020   1.1066326436943745E-023
  0.53333333333333333        6.3421965934088028E-020   1.1083934512507320E-023
  0.53304904051172708        6.3521541579886757E-020   1.1101561213680239E-023
  0.53276505061267976        6.3621219898202730E-020   1.1119206550248340E-023
  0.53248136315228967        6.3721000939127496E-020   1.1136870531997408E-023
  0.53219797764768495        6.3820884752748897E-020   1.1154553168713169E-023
  0.53191489361702127        6.3920871389151016E-020   1.1172254470181309E-023
  0.53163211057947901        6.4020960898414123E-020   1.1189974446187453E-023
  0.53134962805526031        6.4121153330614769E-020   1.1207713106517174E-023
  0.53106744556558683        6.4221448735825710E-020   1.1225470460955996E-023
  0.53078556263269638        6.4321847164115951E-020   1.1243246519289384E-023
  0.53050397877984090        6.4422348665550761E-020   1.1261041291302765E-023
  0.53022269353128315        6.4522953290191597E-020   1.1278854786781497E-023
  0.52994170641229466        6.4623661088096182E-020   1.1296687015510892E-023
  0.52966101694915257        6.4724472109318497E-020   1.1314537987276216E-023
  0.52938062466913716        6.4825386403908706E-020   1.1332407711862675E-023
  0.52910052910052907        6.4926404021913314E-020   1.1350296199055430E-023
  0.52882072977260708        6.5027525013374976E-020   1.1368203458639579E-023
  0.52854122621564481        6.5128749428332625E-020   1.1386129500400182E-023
  0.52826201796090866        6.5230077316821439E-020   1.1404074334122235E-023
  0.52798310454065467        6.5331508728872866E-020   1.1422037969590693E-023
  0.52770448548812665        6.5433043714514536E-020   1.1440020416590440E-023
  0.52742616033755274        6.5534682323770411E-020   1.1458021684906333E-023
  0.52714812862414340        6.5636424606660585E-020   1.1476041784323166E-023
  0.52687038988408852        6.5738270613201531E-020   1.1494080724625673E-023
  0.52659294365455500        6.5840220393405896E-020   1.1512138515598552E-023
  0.52631578947368418        6.5942273997282591E-020   1.1530215167026433E-023
  0.52603892688058917        6.6044431474836752E-020   1.1548310688693911E-023
  0.52576235541535221        6.6146692876069805E-020   1.1566425090385513E-023
  0.52548607461902264        6.6249058250979445E-020   1.1584558381885728E-023
  0.52521008403361347        6.6351527649559527E-020   1.1602710572978985E-023
  0.52493438320209973        6.6454101121800319E-020   1.1620881673449663E-023
  0.52465897166841557        6.6556778717688130E-020   1.1639071693082097E-023
  0.52438384897745149        6.6659560487205740E-020   1.1657280641660558E-023
  0.52410901467505244        6.6762446480332043E-020   1.1675508528969273E-023
  0.52383446830801472        6.6865436747042224E-020   1.1693755364792420E-023
  0.52356020942408377        6.6968531337307750E-020   1.1712021158914118E-023
  0.52328623757195181        6.7071730301096343E-020   1.1730305921118441E-023
  0.52301255230125521        6.7175033688371947E-020   1.1748609661189410E-023
  0.52273915316257191        6.7278441549094821E-020   1.1766932388910996E-023
  0.52246603970741901        6.7381953933221434E-020   1.1785274114067111E-023
  0.52219321148825071        6.7485570890704546E-020   1.1803634846441627E-023
  0.52192066805845516        6.7589292471493187E-020   1.1822014595818361E-023
  0.52164840897235265        6.7693118725532606E-020   1.1840413371981075E-023
  0.52137643378519294        6.7797049702764357E-020   1.1858831184713479E-023
  0.52110474205315271        6.7901085453126250E-020   1.1877268043799247E-023
  0.52083333333333337        6.8005226026552354E-020   1.1895723959021981E-023
  0.52056220718375845        6.8109471472973016E-020   1.1914198940165245E-023
  0.52029136316337143        6.8213821842314816E-020   1.1932692997012543E-023
  0.52002080083203328        6.8318277184500650E-020   1.1951206139347344E-023
  0.51975051975051978        6.8422837549449648E-020   1.1969738376953057E-023
  0.51948051948051943        6.8527502987077219E-020   1.1988289719613027E-023
  0.51921079958463134        6.8632273547295067E-020   1.2006860177110571E-023
  0.51894135962636223        6.8737149280011100E-020   1.2025449759228939E-023
  0.51867219917012453        6.8842130235129572E-020   1.2044058475751341E-023
  0.51840331778123383        6.8947216462550965E-020   1.2062686336460930E-023
  0.51813471502590669        6.9052408012172055E-020   1.2081333351140805E-023
  0.51786639047125838        6.9157704933885865E-020   1.2099999529574026E-023
  0.51759834368530022        6.9263107277581742E-020   1.2118684881543593E-023
  0.51733057423693740        6.9368615093145270E-020   1.2137389416832456E-023
  0.51706308169596693        6.9474228430458273E-020   1.2156113145223523E-023
  0.51679586563307489        6.9579947339398956E-020   1.2174856076499636E-023
  0.51652892561983466        6.9685771869841694E-020   1.2193618220443608E-023
  0.51626226122870422        6.9791702071657214E-020   1.2212399586838176E-023
  0.51599587203302377        6.9897737994712502E-020   1.2231200185466048E-023
  0.51572975760701389        7.0003879688870775E-020   1.2250020026109872E-023
  0.51546391752577314        7.0110127203991613E-020   1.2268859118552247E-023
  0.51519835136527559        7.0216480589930833E-020   1.2287717472575724E-023
  0.51493305870236872        7.0322939896540515E-020   1.2306595097962800E-023
  0.51466803911477099        7.0429505173669072E-020   1.2325492004495923E-023
  0.51440329218106995        7.0536176471161148E-020   1.2344408201957493E-023
  0.51413881748071977        7.0642953838857714E-020   1.2363343700129860E-023
  0.51387461459403905        7.0749837326596012E-020   1.2382298508795318E-023
  0.51361068310220848        7.0856826984209552E-020   1.2401272637736124E-023
  0.51334702258726894        7.0963922861528160E-020   1.2420266096734467E-023
  0.51308363263211898        7.1071125008377918E-020   1.2439278895572501E-023
  0.51282051282051277        7.1178433474581237E-020   1.2458311044032317E-023
  0.51255766273705794        7.1285848309956775E-020   1.2477362551895979E-023
  0.51229508196721307        7.1393369564319502E-020   1.2496433428945468E-023
  0.51203277009728621        7.1500997287480672E-020   1.2515523684962746E-023
  0.51177072671443191        7.1608731529247855E-020   1.2534633329729705E-023
  0.51150895140664965        7.1716572339424852E-020   1.2553762373028198E-023
  0.51124744376278120        7.1824519767811832E-020   1.2572910824640018E-023
  0.51098620337250900        7.1932573864205179E-020   1.2592078694346925E-023
  0.51072522982635338        7.2040734678397648E-020   1.2611265991930612E-023
  0.51046452271567122        7.2149002260178234E-020   1.2630472727172732E-023
  0.51020408163265307        7.2257376659332263E-020   1.2649698909854887E-023
  0.50994390617032126        7.2365857925641316E-020   1.2668944549758622E-023
  0.50968399592252800        7.2474446108883327E-020   1.2688209656665446E-023
  0.50942435048395318        7.2583141258832464E-020   1.2707494240356809E-023
  0.50916496945010181        7.2691943425259270E-020   1.2726798310614116E-023
  0.50890585241730280        7.2800852657930509E-020   1.2746121877218717E-023
  0.50864699898270604        7.2909869006609286E-020   1.2765464949951920E-023
  0.50838840874428060        7.3018992521054998E-020   1.2784827538594971E-023
  0.50813008130081305        7.3128223251023359E-020   1.2804209652929088E-023
  0.50787201625190448        7.3237561246266364E-020   1.2823611302735417E-023
  0.50761421319796951        7.3347006556532311E-020   1.2843032497795071E-023
  0.50735667174023336        7.3456559231565842E-020   1.2862473247889106E-023
  0.50709939148073024        7.3566219321107828E-020   1.2881933562798524E-023
  0.50684237202230109        7.3675986874895529E-020   1.2901413452304292E-023
  0.50658561296859173        7.3785861942662453E-020   1.2920912926187321E-023
  0.50632911392405067        7.3895844574138433E-020   1.2940431994228469E-023
  0.50607287449392713        7.4005934819049597E-020   1.2959970666208541E-023
  0.50581689428426913        7.4116132727118423E-020   1.2979528951908312E-023
  0.50556117290192115        7.4226438348063636E-020   1.2999106861108490E-023
  0.50530570995452251        7.4336851731600336E-020   1.3018704403589741E-023
  0.50505050505050508        7.4447372927439858E-020   1.3038321589132678E-023
  0.50479555779909135        7.4558001985289936E-020   1.3057958427517869E-023
  0.50454086781029261        7.4668738954854547E-020   1.3077614928525836E-023
  0.50428643469490675        7.4779583885834001E-020   1.3097291101937044E-023
  0.50403225806451613        7.4890536827924920E-020   1.3116986957531917E-023
  0.50377833753148615        7.5001597830820269E-020   1.3136702505090829E-023
  0.50352467270896273        7.5112766944209282E-020   1.3156437754394096E-023
  0.50327126321087068        7.5224044217777533E-020   1.3176192715221995E-023
  0.50301810865191143        7.5335429701206901E-020   1.3195967397354752E-023
  0.50276520864756158        7.5446923444175604E-020   1.3215761810572546E-023
  0.50251256281407031        7.5558525496358155E-020   1.3235575964655509E-023
  0.50226017076845808        7.5670235907425394E-020   1.3255409869383711E-023
  0.50200803212851408        7.5782054727044480E-020   1.3275263534537188E-023
  0.50175614651279477        7.5893982004878885E-020   1.3295136969895928E-023
  0.50150451354062187        7.6006017790588425E-020   1.3315030185239856E-023
  0.50125313283208017        7.6118162133829195E-020   1.3334943190348858E-023
  0.50100200400801598        7.6230415084253667E-020   1.3354875995002783E-023
  0.50075112669003508        7.6342776691510581E-020   1.3374828608981412E-023
  0.50050050050050054        7.6455247005245031E-020   1.3394801042064485E-023
  0.50025012506253130        7.6567826075098463E-020   1.3414793304031699E-023
  0.50000000000000000        7.6680513950708557E-020   1.3434805404662697E-023
  0.49975012493753124        7.6793310681709402E-020   1.3454837353737069E-023
  0.49950049950049952        7.6906216317731396E-020   1.3474889161034367E-023
  0.49925112331502747        7.7019230908401239E-020   1.3494960836334095E-023
  0.49900199600798401        7.7132354503342008E-020   1.3515052389415699E-023
  0.49875311720698257        7.7245587152173051E-020   1.3535163830058584E-023
  0.49850448654037888        7.7358928904510053E-020   1.3555295168042100E-023
  0.49825610363726958        7.7472379809965055E-020   1.3575446413145565E-023
  0.49800796812749004        7.7585939918146449E-020   1.3595617575148231E-023
  0.49776007964161273        7.7699609278658919E-020   1.3615808663829304E-023
  0.49751243781094528        7.7813387941103456E-020   1.3636019688967961E-023
  0.49726504226752860        7.7927275955077449E-020   1.3656250660343306E-023
  0.49701789264413521        7.8041273370174595E-020   1.3676501587734413E-023
  0.49677098857426727        7.8155380235984905E-020   1.3696772480920294E-023
  0.49652432969215493        7.8269596602094730E-020   1.3717063349679924E-023
  0.49627791563275436        7.8383922518086778E-020   1.3737374203792232E-023
  0.49603174603174605        7.8498358033540117E-020   1.3757705053036087E-023
  0.49578582052553299        7.8612903198030063E-020   1.3778055907190320E-023
  0.49554013875123887        7.8727558061128354E-020   1.3798426776033716E-023
  0.49529470034670631        7.8842322672403024E-020   1.3818817669344997E-023
  0.49504950495049505        7.8957197081418481E-020   1.3839228596902862E-023
  0.49480455220188024        7.9072181337735414E-020   1.3859659568485936E-023
  0.49455984174085066        7.9187275490910938E-020   1.3880110593872820E-023
  0.49431537320810676        7.9302479590498400E-020   1.3900581682842048E-023
  0.49407114624505927        7.9417793686047608E-020   1.3921072845172114E-023
  0.49382716049382713        7.9533217827104614E-020   1.3941584090641476E-023
  0.49358341559723595        7.9648752063211860E-020   1.3962115429028526E-023
  0.49333991119881598        7.9764396443908164E-020   1.3982666870111619E-023
  0.49309664694280081        7.9880151018728601E-020   1.4003238423669060E-023
  0.49285362247412517        7.9996015837204670E-020   1.4023830099479103E-023
  0.49261083743842365        8.0111990948864175E-020   1.4044441907319965E-023
  0.49236829148202854        8.0228076403231286E-020   1.4065073856969813E-023
  0.49212598425196852        8.0344272249826524E-020   1.4085725958206751E-023
  0.49188391539596654        8.0460578538166716E-020   1.4106398220808851E-023
  0.49164208456243852        8.0576995317765113E-020   1.4127090654554138E-023
  0.49140049140049141        8.0693522638131248E-020   1.4147803269220588E-023
  0.49115913555992141        8.0810160548771041E-020   1.4168536074586125E-023
  0.49091801669121254        8.0926909099186741E-020   1.4189289080428628E-023
  0.49067713444553485        8.1043768338876976E-020   1.4210062296525933E-023
  0.49043648847474253        8.1160738317336689E-020   1.4230855732655825E-023
  0.49019607843137253        8.1277819084057210E-020   1.4251669398596040E-023
  0.48995590396864280        8.1395010688526213E-020   1.4272503304124275E-023
  0.48971596474045054        8.1512313180227748E-020   1.4293357459018171E-023
  0.48947626040137054        8.1629726608642145E-020   1.4314231873055330E-023
  0.48923679060665359        8.1747251023246182E-020   1.4335126556013301E-023
  0.48899755501222492        8.1864886473512956E-020   1.4356041517669588E-023
  0.48875855327468232        8.1982633008911879E-020   1.4376976767801650E-023
  0.48851978505129456        8.2100490678908813E-020   1.4397932316186894E-023
  0.48828125000000000        8.2218459532965887E-020   1.4418908172602690E-023
  0.48804294777940460        8.2336539620541657E-020   1.4439904346826346E-023
  0.48780487804878048        8.2454730991091006E-020   1.4460920848635141E-023
  0.48756704046806437        8.2573033694065159E-020   1.4481957687806297E-023
  0.48732943469785572        8.2691447778911766E-020   1.4503014874116988E-023
  0.48709206039941549        8.2809973295074780E-020   1.4524092417344349E-023
  0.48685491723466406        8.2928610291994557E-020   1.4545190327265456E-023
  0.48661800486618007        8.3047358819107780E-020   1.4566308613657356E-023
  0.48638132295719844        8.3166218925847521E-020   1.4587447286297033E-023
  0.48614487117160915        8.3285190661643207E-020   1.4608606354961440E-023
  0.48590864917395532        8.3404274075920639E-020   1.4629785829427463E-023
  0.48567265662943176        8.3523469218101973E-020   1.4650985719471957E-023
  0.48543689320388350        8.3642776137605740E-020   1.4672206034871731E-023
  0.48520135856380397        8.3762194883846848E-020   1.4693446785403540E-023
  0.48496605237633367        8.3881725506236560E-020   1.4714707980844101E-023
  0.48473097430925838        8.4001368054182513E-020   1.4735989630970073E-023
  0.48449612403100772        8.4121122577088711E-020   1.4757291745558080E-023
  0.48426150121065376        8.4240989124355497E-020   1.4778614334384690E-023
  0.48402710551790901        8.4360967745379688E-020   1.4799957407226438E-023
  0.48379293662312528        8.4481058489554370E-020   1.4821320973859805E-023
  0.48355899419729209        8.4601261406269006E-020   1.4842705044061217E-023
  0.48332527791203478        8.4721576544909482E-020   1.4864109627607073E-023
  0.48309178743961351        8.4842003954858074E-020   1.4885534734273708E-023
  0.48285852245292127        8.4962543685493340E-020   1.4906980373837419E-023
  0.48262548262548260        8.5083195786190309E-020   1.4928446556074452E-023
  0.48239266763145200        8.5203960306320316E-020   1.4949933290761028E-023
  0.48216007714561232        8.5324837295251144E-020   1.4971440587673290E-023
  0.48192771084337349        8.5445826802346881E-020   1.4992968456587356E-023
  0.48169556840077071        8.5566928876968029E-020   1.5014516907279288E-023
  0.48146364949446319        8.5688143568471490E-020   1.5036085949525107E-023
  0.48123195380173245        8.5809470926210470E-020   1.5057675593100788E-023
  0.48100048100048098        8.5930910999534649E-020   1.5079285847782273E-023
  0.48076923076923078        8.6052463837790036E-020   1.5100916723345426E-023
  0.48053820278712156        8.6174129490319040E-020   1.5122568229566093E-023
  0.48030739673390971        8.6295908006460412E-020   1.5144240376220067E-023
  0.48007681228996640        8.6417799435549349E-020   1.5165933173083094E-023
  0.47984644913627639        8.6539803826917370E-020   1.5187646629930868E-023
  0.47961630695443647        8.6661921229892413E-020   1.5209380756539045E-023
  0.47938638542665390        8.6784151693798822E-020   1.5231135562683235E-023
  0.47915668423574509        8.6906495267957266E-020   1.5252911058139000E-023
  0.47892720306513409        8.7028952001684841E-020   1.5274707252681861E-023
  0.47869794159885115        8.7151521944295056E-020   1.5296524156087288E-023
  0.47846889952153110        8.7274205145097723E-020   1.5318361778130702E-023
  0.47824007651841222        8.7397001653399130E-020   1.5340220128587496E-023
  0.47801147227533458        8.7519911518501914E-020   1.5362099217232996E-023
  0.47778308647873863        8.7642934789705091E-020   1.5383999053842495E-023
  0.47755491881566381        8.7766071516304104E-020   1.5405919648191229E-023
  0.47732696897374699        8.7889321747590720E-020   1.5427861010054410E-023
  0.47709923664122139        8.8012685532853170E-020   1.5449823149207184E-023
  0.47687172150691465        8.8136162921376075E-020   1.5471806075424666E-023
  0.47664442326024786        8.8259753962440406E-020   1.5493809798481913E-023
  0.47641734159123394        8.8383458705323513E-020   1.5515834328153950E-023
  0.47619047619047616        8.8507277199299217E-020   1.5537879674215739E-023
  0.47596382674916704        8.8631209493637646E-020   1.5559945846442217E-023
  0.47573739295908657        8.8755255637605435E-020   1.5582032854608263E-023
  0.47551117451260105        8.8879415680465466E-020   1.5604140708488713E-023
  0.47528517110266161        8.9003689671477164E-020   1.5626269417858357E-023
  0.47505938242280282        8.9128077659896248E-020   1.5648418992491944E-023
  0.47483380816714149        8.9252579694974909E-020   1.5670589442164183E-023
  0.47460844803037494        8.9377195825961668E-020   1.5692780776649724E-023
  0.47438330170777987        8.9501926102101494E-020   1.5714993005723175E-023
  0.47415836889521101        8.9626770572635745E-020   1.5737226139159104E-023
  0.47393364928909953        8.9751729286802169E-020   1.5759480186732046E-023
  0.47370914258645191        8.9876802293834950E-020   1.5781755158216461E-023
  0.47348484848484851        9.0001989642964625E-020   1.5804051063386789E-023
  0.47326076668244205        9.0127291383418155E-020   1.5826367912017422E-023
  0.47303689687795647        9.0252707564418904E-020   1.5848705713882689E-023
  0.47281323877068560        9.0378238235186672E-020   1.5871064478756905E-023
  0.47258979206049151        9.0503883444937623E-020   1.5893444216414305E-023
  0.47236655644780351        9.0629643242884323E-020   1.5915844936629112E-023
  0.47214353163361661        9.0755517678235762E-020   1.5938266649175480E-023
  0.47192071731949031        9.0881506800197369E-020   1.5960709363827530E-023
  0.47169811320754718        9.1007610657970924E-020   1.5983173090359332E-023
  0.47147571900047147        9.1133829300754607E-020   1.6005657838544922E-023
  0.47125353440150802        9.1260162777743099E-020   1.6028163618158285E-023
  0.47103155911446065        9.1386611138127381E-020   1.6050690438973355E-023
  0.47080979284369112        9.1513174431094922E-020   1.6073238310764034E-023
  0.47058823529411764        9.1639852705829568E-020   1.6095807243304165E-023
  0.47036688617121353        9.1766646011511564E-020   1.6118397246367565E-023
  0.47014574518100610        9.1893554397317606E-020   1.6141008329727987E-023
  0.46992481203007519        9.2020577912420790E-020   1.6163640503159155E-023
  0.46970408642555189        9.2147716605990564E-020   1.6186293776434737E-023
  0.46948356807511737        9.2274970527192900E-020   1.6208968159328361E-023
  0.46926325668700142        9.2402339725190131E-020   1.6231663661613619E-023
  0.46904315196998125        9.2529824249140934E-020   1.6254380293064046E-023
  0.46882325363338023        9.2657424148200542E-020   1.6277118063453138E-023
  0.46860356138706655        9.2785139471520516E-020   1.6299876982554348E-023
  0.46838407494145201        9.2912970268248844E-020   1.6322657060141081E-023
  0.46816479400749061        9.3040916587529937E-020   1.6345458305986699E-023
  0.46794571829667758        9.3168978478504632E-020   1.6368280729864529E-023
  0.46772684752104771        9.3297155990310178E-020   1.6391124341547831E-023
  0.46750818139317440        9.3425449172080251E-020   1.6413989150809851E-023
  0.46728971962616822        9.3553858072944926E-020   1.6436875167423767E-023
  0.46707146193367588        9.3682382742030776E-020   1.6459782401162725E-023
  0.46685340802987862        9.3811023228460679E-020   1.6482710861799822E-023
  0.46663555762949138        9.3939779581354008E-020   1.6505660559108106E-023
  0.46641791044776121        9.4068651849826553E-020   1.6528631502860596E-023
  0.46620046620046618        9.4197640082990513E-020   1.6551623702830258E-023
  0.46598322460391428        9.4326744329954538E-020   1.6574637168790008E-023
  0.46576618537494180        9.4455964639823679E-020   1.6597671910512731E-023
  0.46554934823091249        9.4585301061699399E-020   1.6620727937771255E-023
  0.46533271288971617        9.4714753644679612E-020   1.6643805260338376E-023
  0.46511627906976744        9.4844322437858665E-020   1.6666903887986841E-023
  0.46490004649000466        9.4974007490327311E-020   1.6690023830489350E-023
  0.46468401486988847        9.5103808851172761E-020   1.6713165097618563E-023
  0.46446818392940081        9.5233726569478604E-020   1.6736327699147093E-023
  0.46425255338904364        9.5363760694324936E-020   1.6759511644847515E-023
  0.46403712296983757        9.5493911274788197E-020   1.6782716944492362E-023
  0.46382189239332094        9.5624178359941323E-020   1.6805943607854108E-023
  0.46360686138154844        9.5754561998853649E-020   1.6829191644705201E-023
  0.46339202965708992        9.5885062240590975E-020   1.6852461064818029E-023
  0.46317739694302917        9.6015679134215461E-020   1.6875751877964960E-023
  0.46296296296296297        9.6146412728785793E-020   1.6899064093918296E-023
  0.46274872744099954        9.6277263073357043E-020   1.6922397722450299E-023
  0.46253469010175763        9.6408230216980696E-020   1.6945752773333198E-023
  0.46232085067036521        9.6539314208704736E-020   1.6969129256339170E-023
  0.46210720887245843        9.6670515097573510E-020   1.6992527181240356E-023
  0.46189376443418012        9.6801832932627875E-020   1.7015946557808844E-023
  0.46168051708217911        9.6933267762905077E-020   1.7039387395816675E-023
  0.46146746654360865        9.7064819637438799E-020   1.7062849705035865E-023
  0.46125461254612549        9.7196488605259197E-020   1.7086333495238382E-023
  0.46104195481788846        9.7328274715392840E-020   1.7109838776196129E-023
  0.46082949308755761        9.7460178016862733E-020   1.7133365557680996E-023
  0.46061722708429298        9.7592198558688357E-020   1.7156913849464809E-023
  0.46040515653775321        9.7724336389885566E-020   1.7180483661319355E-023
  0.46019328117809483        9.7856591559466726E-020   1.7204075003016379E-023
  0.45998160073597055        9.7988964116440616E-020   1.7227687884327596E-023
  0.45977011494252873        9.8121454109812462E-020   1.7251322315024654E-023
  0.45955882352941174        9.8254061588583917E-020   1.7274978304879172E-023
  0.45934772622875519        9.8386786601753119E-020   1.7298655863662725E-023
  0.45913682277318640        9.8519629198314617E-020   1.7322355001146839E-023
  0.45892611289582375        9.8652589427259386E-020   1.7346075727103004E-023
  0.45871559633027525        9.8785667337574913E-020   1.7369818051302669E-023
  0.45850527281063730        9.8918862978245069E-020   1.7393581983517228E-023
  0.45829514207149402        9.9052176398250227E-020   1.7417367533518041E-023
  0.45808520384791573        9.9185607646567157E-020   1.7441174711076425E-023
  0.45787545787545786        9.9319156772169080E-020   1.7465003525963654E-023
  0.45766590389016021        9.9452823824025738E-020   1.7488853987950947E-023
  0.45745654162854527        9.9586608851103250E-020   1.7512726106809505E-023
  0.45724737082761774        9.9720511902364196E-020   1.7536619892310468E-023
  0.45703839122486289        9.9854533026767640E-020   1.7560535354224925E-023
  0.45682960255824578        9.9988672273269050E-020   1.7584472502323946E-023
  0.45662100456621002        1.0012292969082040E-019   1.7608431346378546E-023
  0.45641259698767683        1.0025730532837007E-019   1.7632411896159696E-023
  0.45620437956204379        1.0039179923486294E-019   1.7656414161438325E-023
  0.45599635202918376        1.0052641145924027E-019   1.7680438151985312E-023
  0.45578851412944393        1.0066114205043990E-019   1.7704483877571513E-023
  0.45558086560364464        1.0079599105739597E-019   1.7728551347967729E-023
  0.45537340619307831        1.0093095852903923E-019   1.7752640572944713E-023
  0.45516613563950842        1.0106604451429680E-019   1.7776751562273185E-023
  0.45495905368516831        1.0120124906209221E-019   1.7800884325723819E-023
  0.45475216007276037        1.0133657222134556E-019   1.7825038873067240E-023
  0.45454545454545453        1.0147201404097338E-019   1.7849215214074053E-023
  0.45433893684688775        1.0160757456988857E-019   1.7873413358514788E-023
  0.45413260672116257        1.0174325385700065E-019   1.7897633316159960E-023
  0.45392646391284613        1.0187905195121543E-019   1.7921875096780016E-023
  0.45372050816696913        1.0201496890143527E-019   1.7946138710145396E-023
  0.45351473922902497        1.0215100475655902E-019   1.7970424166026465E-023
  0.45330915684496825        1.0228715956548195E-019   1.7994731474193557E-023
  0.45310376076121434        1.0242343337709574E-019   1.8019060644416960E-023
  0.45289855072463769        1.0255982624028868E-019   1.8043411686466936E-023
  0.45269352648257127        1.0269633820394538E-019   1.8067784610113682E-023
  0.45248868778280543        1.0283296931694699E-019   1.8092179425127369E-023
  0.45228403437358661        1.0296971962817109E-019   1.8116596141278120E-023
  0.45207956600361665        1.0310658918649178E-019   1.8141034768336007E-023
  0.45187528242205149        1.0324357804077957E-019   1.8165495316071082E-023
  0.45167118337850043        1.0338068623990144E-019   1.8189977794253331E-023
  0.45146726862302483        1.0351791383272088E-019   1.8214482212652714E-023
  0.45126353790613716        1.0365526086809783E-019   1.8239008581039138E-023
  0.45105999097880017        1.0379272739488867E-019   1.8263556909182482E-023
  0.45085662759242562        1.0393031346194631E-019   1.8288127206852565E-023
  0.45065344749887337        1.0406801911812008E-019   1.8312719483819180E-023
  0.45045045045045046        1.0420584441225578E-019   1.8337333749852066E-023
  0.45024763619990993        1.0434378939319572E-019   1.8361970014720923E-023
  0.45004500450045004        1.0448185410977867E-019   1.8386628288195421E-023
  0.44984255510571303        1.0462003861083983E-019   1.8411308580045167E-023
  0.44964028776978415        1.0475834294521091E-019   1.8436010900039741E-023
  0.44943820224719100        1.0489676716172014E-019   1.8460735257948688E-023
  0.44923629829290207        1.0503531130919216E-019   1.8485481663541483E-023
  0.44903457566232602        1.0517397543644807E-019   1.8510250126587587E-023
  0.44883303411131059        1.0531275959230549E-019   1.8535040656856412E-023
  0.44863167339614179        1.0545166382557854E-019   1.8559853264117316E-023
  0.44843049327354262        1.0559068818507775E-019   1.8584687958139629E-023
  0.44822949350067237        1.0572983271961018E-019   1.8609544748692633E-023
  0.44802867383512546        1.0586909747797936E-019   1.8634423645545572E-023
  0.44782803403493060        1.0600848250898526E-019   1.8659324658467645E-023
  0.44762757385854968        1.0614798786142434E-019   1.8684247797228016E-023
  0.44742729306487694        1.0628761358408964E-019   1.8709193071595792E-023
  0.44722719141323791        1.0642735972577051E-019   1.8734160491340054E-023
